person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
54,109800,MORTGAGE,7.9,MEDICAL,B,50000,6.49,1,0.46,N,9
50,43700,RENT,9.2,EDUCATION,A,16500,6.64,0,0.38,N,4
51,64500,RENT,2.8,HOMEIMPROVEMENT,C,35900,8.55,0,0.56,N,9
45,45900,OWN,24.6,DEBTCONSOLIDATION,A,26600,5.4,0,0.58,N,8
55,88100,RENT,5.0,PERSONAL,C,44600,8.83,0,0.51,N,10
69,314700,MORTGAGE,13.4,MEDICAL,B,50000,8.32,0,0.16,Y,4
40,53100,RENT,10.1,EDUCATION,B,14400,7.49,0,0.27,N,4
54,101600,OWN,1.7,VENTURE,A,6200,6.36,0,0.06,N,5
49,80900,RENT,7.0,DEBTCONSOLIDATION,B,28400,6.59,0,0.35,N,18
67,45000,RENT,7.0,MEDICAL,B,11700,7.66,0,0.26,N,7
37,85900,RENT,12.3,MEDICAL,C,42800,7.78,0,0.5,Y,10
27,52800,RENT,4.0,VENTURE,A,7400,7.34,0,0.14,N,7
53,188000,OWN,3.3,HOMEIMPROVEMENT,A,11500,5.62,0,0.06,N,15
46,96400,MORTGAGE,1.9,EDUCATION,A,25300,6.95,0,0.26,N,5
70,37300,MORTGAGE,5.8,PERSONAL,D,18400,7.22,0,0.49,N,2
54,59100,RENT,12.3,DEBTCONSOLIDATION,A,7400,7.57,0,0.13,N,8
31,73800,RENT,3.1,DEBTCONSOLIDATION,A,8000,9.71,0,0.11,N,3
56,139600,MORTGAGE,21.7,DEBTCONSOLIDATION,A,43200,5.68,0,0.31,N,15
54,61200,RENT,5.3,EDUCATION,C,28900,5.43,0,0.47,N,5
64,32200,RENT,5.5,HOMEIMPROVEMENT,A,5700,8.58,0,0.18,N,2
29,102200,RENT,2.1,PERSONAL,A,12400,6.8,0,0.12,N,5
48,166700,RENT,8.2,MEDICAL,B,50000,6.26,0,0.3,N,28
31,28400,RENT,7.1,EDUCATION,A,2700,6.11,1,0.1,N,8
69,91200,RENT,5.0,PERSONAL,A,15300,7.87,0,0.17,N,2
32,42200,RENT,8.4,DEBTCONSOLIDATION,D,26500,7.63,1,0.63,N,7
66,101000,RENT,5.2,HOMEIMPROVEMENT,D,31400,5.98,0,0.31,N,3
62,18000,MORTGAGE,2.4,HOMEIMPROVEMENT,C,9800,8.93,0,0.54,N,19
55,37700,MORTGAGE,4.8,VENTURE,A,7200,5.4,0,0.19,N,7
26,66300,OWN,3.1,VENTURE,B,11800,6.86,0,0.18,N,3
58,86100,OTHER,3.9,VENTURE,D,28900,8.77,1,0.34,Y,10
27,69200,MORTGAGE,3.7,PERSONAL,A,24400,6.06,0,0.35,N,3
51,73300,MORTGAGE,3.0,DEBTCONSOLIDATION,A,21100,8.1,0,0.29,N,9
56,80200,RENT,2.7,VENTURE,C,40700,7.21,0,0.51,N,14
54,123800,RENT,12.7,PERSONAL,A,14800,5.4,0,0.12,N,7
47,156000,MORTGAGE,2.5,DEBTCONSOLIDATION,B,50000,8.72,0,0.32,N,9
35,94800,RENT,4.2,DEBTCONSOLIDATION,F,43300,11.23,0,0.46,Y,4
46,101700,OTHER,7.3,PERSONAL,D,50000,7.05,0,0.49,N,3
61,110600,MORTGAGE,0.2,DEBTCONSOLIDATION,A,9700,5.4,0,0.09,N,8
66,146100,MORTGAGE,8.6,PERSONAL,A,50000,7.05,0,0.34,N,2
51,100000,MORTGAGE,3.6,MEDICAL,B,19500,5.4,0,0.2,N,4
36,57300,RENT,8.2,MEDICAL,A,2600,7.35,1,0.05,N,2
33,84400,MORTGAGE,17.0,EDUCATION,C,50000,8.62,1,0.59,N,4
29,136200,RENT,4.8,DEBTCONSOLIDATION,A,12000,5.4,0,0.09,N,11
50,94700,MORTGAGE,9.8,MEDICAL,D,50000,8.26,0,0.53,N,6
32,49100,RENT,16.0,PERSONAL,B,15100,6.83,0,0.31,N,3
54,50200,RENT,3.8,MEDICAL,A,9000,7.53,0,0.18,N,8
43,38200,MORTGAGE,8.8,HOMEIMPROVEMENT,A,9300,6.63,0,0.24,N,15
60,96600,RENT,3.0,HOMEIMPROVEMENT,C,36800,9.52,0,0.38,N,5
54,63900,OWN,3.8,HOMEIMPROVEMENT,A,10600,7.06,0,0.17,N,5
31,106600,RENT,10.6,DEBTCONSOLIDATION,C,50000,6.82,1,0.47,N,15
63,232500,RENT,8.9,EDUCATION,D,50000,7.06,0,0.22,Y,4
42,131800,RENT,4.9,DEBTCONSOLIDATION,C,20800,8.96,0,0.16,Y,10
59,62300,MORTGAGE,4.6,HOMEIMPROVEMENT,D,39300,10.75,1,0.63,N,16
21,70100,RENT,4.3,EDUCATION,D,31700,7.46,0,0.45,Y,5
22,24000,RENT,6.0,EDUCATION,D,13500,6.45,0,0.56,N,6
53,99300,OWN,2.6,MEDICAL,D,50000,10.26,1,0.5,N,2
51,126000,MORTGAGE,6.4,DEBTCONSOLIDATION,A,19700,6.67,0,0.16,N,2
65,74200,MORTGAGE,11.2,DEBTCONSOLIDATION,A,16200,6.06,0,0.22,N,8
60,113200,RENT,10.1,HOMEIMPROVEMENT,B,18200,6.41,0,0.16,N,12
37,62800,OTHER,9.4,EDUCATION,C,33700,7.49,0,0.54,N,1
40,83900,RENT,6.2,VENTURE,E,35400,9.12,0,0.42,Y,7
50,108200,RENT,12.0,HOMEIMPROVEMENT,E,50000,9.72,1,0.46,Y,16
27,77300,RENT,11.0,DEBTCONSOLIDATION,B,27600,5.51,1,0.36,N,1
22,67800,OWN,6.0,PERSONAL,C,29800,9.52,0,0.44,N,4
31,38000,OWN,6.0,DEBTCONSOLIDATION,D,17300,9.84,0,0.46,N,5
69,90000,RENT,5.6,VENTURE,F,50000,9.87,0,0.56,N,4
55,273100,RENT,23.7,DEBTCONSOLIDATION,A,50000,5.4,0,0.18,N,14
57,63800,MORTGAGE,8.3,MEDICAL,B,6800,7.73,0,0.11,Y,5
60,76800,MORTGAGE,2.0,PERSONAL,A,15800,10.62,0,0.21,N,10
69,159900,MORTGAGE,1.3,MEDICAL,C,50000,6.46,0,0.31,N,1
22,95400,RENT,6.0,HOMEIMPROVEMENT,D,50000,9.75,0,0.52,Y,6
34,52400,MORTGAGE,6.6,PERSONAL,D,11500,7.7,0,0.22,Y,5
25,55600,RENT,9.0,HOMEIMPROVEMENT,F,35400,10.09,1,0.64,Y,7
25,105700,MORTGAGE,4.0,MEDICAL,B,9900,6.49,0,0.09,Y,8
30,62400,OWN,1.6,VENTURE,D,30300,8.1,0,0.49,N,11
26,49800,OWN,4.0,DEBTCONSOLIDATION,A,7800,5.4,0,0.16,N,10
69,106800,RENT,6.4,DEBTCONSOLIDATION,A,30300,5.4,0,0.28,N,12
29,43400,OWN,10.7,HOMEIMPROVEMENT,A,5100,5.69,0,0.12,N,2
50,72600,OWN,5.3,MEDICAL,A,13500,7.25,0,0.19,N,3
51,118600,MORTGAGE,2.6,VENTURE,A,50000,5.62,0,0.42,N,7
70,83000,RENT,3.9,VENTURE,A,12100,5.4,0,0.15,N,8
69,100500,RENT,9.8,VENTURE,C,27600,7.99,0,0.27,N,5
59,137200,MORTGAGE,2.7,DEBTCONSOLIDATION,B,50000,6.72,0,0.36,N,6
22,23600,RENT,6.0,EDUCATION,A,5400,7.03,1,0.23,N,4
65,59700,RENT,4.8,DEBTCONSOLIDATION,A,4300,5.4,0,0.07,N,11
47,120800,MORTGAGE,4.7,MEDICAL,C,50000,5.5,0,0.41,N,3
47,42000,RENT,5.9,EDUCATION,C,15600,7.82,0,0.37,N,10
59,125900,RENT,15.3,VENTURE,C,50000,7.89,1,0.4,N,9
31,47100,RENT,5.1,PERSONAL,B,9500,9.62,0,0.2,Y,3
60,100700,MORTGAGE,1.3,MEDICAL,D,37200,6.13,0,0.37,N,6
40,62300,RENT,9.6,DEBTCONSOLIDATION,B,16100,6.64,0,0.26,Y,3
68,156900,MORTGAGE,11.0,PERSONAL,C,50000,8.14,0,0.32,Y,1
30,75600,MORTGAGE,5.5,PERSONAL,B,30900,5.72,0,0.41,N,2
30,75300,RENT,6.1,MEDICAL,C,28200,6.94,1,0.37,N,3
61,171500,RENT,7.1,DEBTCONSOLIDATION,A,39500,6.43,0,0.23,N,11
40,112100,OWN,7.0,DEBTCONSOLIDATION,A,29100,6.06,0,0.26,N,13
65,51000,MORTGAGE,9.4,DEBTCONSOLIDATION,A,12400,8.57,0,0.24,N,10
56,66000,RENT,8.6,EDUCATION,A,7100,8.76,0,0.11,N,6
43,110700,RENT,6.4,EDUCATION,E,48900,6.85,1,0.44,Y,10
21,105800,OWN,5.0,EDUCATION,A,19800,6.34,0,0.19,N,5
44,31700,OWN,15.4,DEBTCONSOLIDATION,B,11400,7.33,0,0.36,N,4
52,118500,RENT,7.2,DEBTCONSOLIDATION,C,50000,5.68,0,0.42,N,9
70,104800,RENT,10.0,EDUCATION,A,36100,6.54,0,0.34,N,7
27,55300,RENT,6.6,DEBTCONSOLIDATION,D,33300,7.73,0,0.6,N,8
29,48400,MORTGAGE,9.8,EDUCATION,A,8400,5.4,0,0.17,N,5
52,67100,MORTGAGE,11.9,VENTURE,D,30500,10.92,0,0.45,N,7
65,82200,RENT,3.1,DEBTCONSOLIDATION,A,7000,6.32,0,0.09,N,5
36,46000,MORTGAGE,20.0,DEBTCONSOLIDATION,A,10500,7.32,0,0.23,N,5
24,73600,RENT,1.8,EDUCATION,D,41600,7.67,0,0.57,N,8
68,90300,MORTGAGE,4.0,DEBTCONSOLIDATION,C,50000,9.16,0,0.55,N,12
49,18000,MORTGAGE,3.3,HOMEIMPROVEMENT,A,3800,6.78,0,0.21,N,1
66,118500,MORTGAGE,3.3,HOMEIMPROVEMENT,B,17000,6.25,0,0.14,N,4
41,144000,RENT,5.8,EDUCATION,A,50000,7.95,0,0.35,N,8
60,132600,RENT,5.8,MEDICAL,D,50000,9.6,0,0.38,N,8
49,41500,RENT,12.2,HOMEIMPROVEMENT,B,17300,5.49,0,0.42,N,1
34,53100,MORTGAGE,11.4,DEBTCONSOLIDATION,B,28200,7.46,0,0.53,N,7
32,56400,RENT,1.6,EDUCATION,A,9100,5.46,0,0.16,N,7
50,70900,MORTGAGE,11.4,DEBTCONSOLIDATION,D,37900,10.47,0,0.53,N,3
31,59300,MORTGAGE,5.4,VENTURE,C,37700,11.19,0,0.64,N,6
32,47300,MORTGAGE,7.6,DEBTCONSOLIDATION,C,12500,5.4,0,0.26,Y,15
34,105600,RENT,10.1,MEDICAL,C,40400,7.77,0,0.38,Y,5
52,69600,RENT,3.8,PERSONAL,A,4400,7.01,0,0.06,N,10
37,65000,MORTGAGE,2.8,EDUCATION,A,8400,7.51,0,0.13,N,17
34,73800,RENT,5.1,DEBTCONSOLIDATION,A,13100,5.4,0,0.18,N,13
27,110100,RENT,1.5,HOMEIMPROVEMENT,B,39900,6.69,0,0.36,N,7
69,259500,MORTGAGE,8.5,DEBTCONSOLIDATION,A,50000,5.4,0,0.19,N,4
44,151400,RENT,7.4,EDUCATION,B,50000,7.07,0,0.33,N,10
29,41900,RENT,13.0,PERSONAL,E,21800,8.92,1,0.52,Y,10
35,68300,MORTGAGE,5.9,MEDICAL,B,21400,6.57,0,0.31,N,9
63,147100,RENT,4.7,PERSONAL,C,27700,6.12,0,0.19,Y,11
21,71400,RENT,5.0,DEBTCONSOLIDATION,B,11900,6.15,0,0.17,N,4
70,35700,OTHER,6.2,MEDICAL,B,11200,5.77,0,0.31,N,3
40,95900,RENT,4.5,PERSONAL,A,6400,6.56,0,0.07,Y,18
64,133300,RENT,2.0,PERSONAL,A,39400,6.28,0,0.3,N,5
41,32500,MORTGAGE,2.7,DEBTCONSOLIDATION,C,21100,5.77,0,0.65,N,18
70,103600,MORTGAGE,8.8,DEBTCONSOLIDATION,A,16200,7.12,1,0.16,N,7
41,85100,RENT,1.0,VENTURE,A,9200,8.4,0,0.11,N,24
27,34400,MORTGAGE,6.0,PERSONAL,B,16700,5.47,0,0.49,N,9
46,46700,RENT,4.2,DEBTCONSOLIDATION,A,7200,8.11,0,0.15,N,3
59,115800,OTHER,7.8,PERSONAL,B,26000,5.71,0,0.22,Y,10
61,80400,RENT,2.9,VENTURE,F,49100,11.52,1,0.61,N,3
46,81800,RENT,6.1,DEBTCONSOLIDATION,D,28500,8.16,0,0.35,Y,15
45,113000,OTHER,8.8,DEBTCONSOLIDATION,C,47100,10.49,0,0.42,N,4
22,40400,OWN,6.0,MEDICAL,D,25500,8.11,1,0.63,N,6
25,82700,RENT,9.0,DEBTCONSOLIDATION,A,10000,6.31,0,0.12,N,7
69,35400,RENT,3.2,EDUCATION,C,6800,7.29,1,0.19,Y,5
52,21800,RENT,5.1,DEBTCONSOLIDATION,D,10100,8.86,0,0.46,Y,6
53,26900,RENT,3.4,DEBTCONSOLIDATION,A,2200,5.94,0,0.08,N,5
55,90100,RENT,8.4,EDUCATION,D,50000,9.16,1,0.55,N,11
54,121900,RENT,5.5,DEBTCONSOLIDATION,C,22000,6.03,1,0.18,N,4
28,33500,OTHER,0.4,DEBTCONSOLIDATION,B,6900,6.86,0,0.21,N,6
42,69600,RENT,2.1,PERSONAL,C,23300,7.17,1,0.33,N,5
51,86100,MORTGAGE,7.4,PERSONAL,C,31400,7.67,0,0.36,Y,7
27,217200,RENT,11.0,MEDICAL,A,32300,5.72,1,0.15,N,11
36,23000,MORTGAGE,5.7,VENTURE,B,6700,6.21,0,0.29,N,5
55,94500,RENT,1.1,VENTURE,E,28700,8.48,0,0.3,Y,2
47,36000,MORTGAGE,5.3,VENTURE,A,8900,6.69,0,0.25,N,6
23,54400,OWN,7.0,VENTURE,A,11000,8.23,0,0.2,N,7
57,129100,RENT,7.9,VENTURE,D,50000,6.95,0,0.39,Y,7
25,109800,MORTGAGE,3.8,VENTURE,A,15200,5.95,0,0.14,N,7
58,69200,RENT,1.5,HOMEIMPROVEMENT,B,2600,7.33,0,0.04,N,5
41,31600,MORTGAGE,12.7,DEBTCONSOLIDATION,B,9600,6.02,0,0.3,N,10
65,94000,RENT,3.0,EDUCATION,F,47200,11.42,1,0.5,Y,3
40,39000,RENT,0.6,EDUCATION,A,3600,5.72,0,0.09,N,9
68,181100,RENT,3.1,MEDICAL,E,50000,11.62,0,0.28,Y,8
42,89700,MORTGAGE,2.2,EDUCATION,A,11800,7.01,0,0.13,N,6
70,62700,MORTGAGE,2.2,EDUCATION,A,10200,5.79,0,0.16,N,5
34,83200,RENT,2.6,MEDICAL,B,31100,6.02,0,0.37,N,9
39,45100,RENT,12.3,EDUCATION,B,19100,5.4,1,0.42,N,8
51,81700,RENT,11.2,HOMEIMPROVEMENT,B,37600,7.62,0,0.46,N,10
32,131000,RENT,2.1,MEDICAL,D,45500,7.88,1,0.35,Y,10
70,83500,OWN,15.6,PERSONAL,B,16500,8.18,0,0.2,Y,3
31,64100,RENT,6.8,DEBTCONSOLIDATION,A,5100,5.4,0,0.08,N,15
55,165300,MORTGAGE,1.7,DEBTCONSOLIDATION,C,50000,6.71,0,0.3,N,3
37,100700,MORTGAGE,4.0,EDUCATION,A,50000,5.4,0,0.5,N,20
35,65500,RENT,10.0,DEBTCONSOLIDATION,C,36900,5.4,0,0.56,N,12
38,54900,RENT,9.2,MEDICAL,A,6300,5.43,1,0.11,N,4
64,116300,MORTGAGE,7.0,EDUCATION,A,34400,6.73,0,0.3,N,2
40,95100,MORTGAGE,7.7,HOMEIMPROVEMENT,C,50000,6.4,1,0.53,N,5
60,163100,MORTGAGE,9.2,DEBTCONSOLIDATION,A,8700,6.08,0,0.05,N,7
57,75400,MORTGAGE,2.6,DEBTCONSOLIDATION,A,8700,5.4,0,0.12,N,10
59,58800,RENT,3.3,HOMEIMPROVEMENT,D,30000,6.2,0,0.51,N,5
46,49600,RENT,5.3,HOMEIMPROVEMENT,A,1800,7.13,0,0.04,N,2
59,36000,MORTGAGE,7.7,MEDICAL,A,10200,6.48,0,0.28,N,4
61,76500,MORTGAGE,2.5,MEDICAL,C,29700,9.62,1,0.39,N,12
29,137900,RENT,13.0,EDUCATION,B,50000,8.48,0,0.36,N,9
45,37800,MORTGAGE,4.5,EDUCATION,A,8000,5.97,0,0.21,N,11
39,69400,RENT,7.6,DEBTCONSOLIDATION,D,18000,9.02,0,0.26,Y,7
39,123400,RENT,10.0,HOMEIMPROVEMENT,C,50000,8.18,0,0.41,N,4
23,27200,RENT,3.7,PERSONAL,B,9800,7.66,0,0.36,N,7
34,120900,RENT,6.8,PERSONAL,B,50000,5.4,0,0.41,N,11
41,80500,RENT,13.5,MEDICAL,A,10900,5.67,0,0.14,N,8
60,82100,RENT,3.1,MEDICAL,C,32100,5.84,0,0.39,N,3
22,89800,MORTGAGE,2.4,EDUCATION,C,8300,7.58,0,0.09,Y,6
23,98100,RENT,7.0,HOMEIMPROVEMENT,C,50000,6.68,0,0.51,N,7
33,53400,RENT,11.2,PERSONAL,B,7200,6.89,0,0.13,Y,5
49,90900,MORTGAGE,10.0,PERSONAL,D,48100,10.25,0,0.53,Y,3
37,81200,RENT,8.0,DEBTCONSOLIDATION,A,9000,7.08,1,0.11,N,6
36,60600,MORTGAGE,8.6,DEBTCONSOLIDATION,D,35200,9.05,1,0.58,N,8
23,75700,RENT,1.8,DEBTCONSOLIDATION,C,24000,8.08,0,0.32,N,7
24,23000,RENT,1.8,EDUCATION,D,8200,10.07,0,0.36,N,8
30,75500,OWN,8.9,EDUCATION,A,14800,5.56,0,0.2,N,3
47,82600,RENT,10.5,DEBTCONSOLIDATION,B,35800,7.8,0,0.43,N,9
60,183500,RENT,5.3,PERSONAL,A,12000,5.4,0,0.07,N,6
32,57500,MORTGAGE,6.9,PERSONAL,E,31400,9.95,1,0.55,Y,6
62,81600,MORTGAGE,2.0,EDUCATION,C,43500,7.55,0,0.53,N,6
21,66300,RENT,5.0,PERSONAL,D,37200,7.06,0,0.56,N,5
50,43200,OWN,13.0,PERSONAL,A,7100,7.21,0,0.16,N,13
65,97100,OTHER,3.3,MEDICAL,C,19400,7.33,0,0.2,N,10
40,54900,MORTGAGE,7.4,DEBTCONSOLIDATION,D,27100,9.97,0,0.49,N,1
36,61800,OWN,8.1,MEDICAL,E,38700,7.0,1,0.63,Y,15
27,66600,RENT,5.1,MEDICAL,F,40800,9.69,0,0.61,N,2
64,54900,RENT,11.6,DEBTCONSOLIDATION,B,22700,8.48,0,0.41,N,4
28,24100,MORTGAGE,5.6,EDUCATION,A,2200,5.51,0,0.09,N,5
60,89000,RENT,7.2,VENTURE,B,34100,6.85,0,0.38,N,17
23,74900,MORTGAGE,0.8,DEBTCONSOLIDATION,A,8100,5.92,0,0.11,N,7
33,48800,RENT,6.4,VENTURE,D,27900,9.16,0,0.57,N,3
67,92400,OTHER,1.9,EDUCATION,B,17300,6.41,0,0.19,N,3
64,57800,MORTGAGE,1.9,HOMEIMPROVEMENT,D,37400,7.56,0,0.65,N,10
52,69100,RENT,15.1,PERSONAL,B,33500,6.77,1,0.48,N,7
41,104800,MORTGAGE,14.9,PERSONAL,A,50000,5.79,0,0.48,N,8
29,136200,RENT,5.7,HOMEIMPROVEMENT,A,20700,7.59,0,0.15,N,10
23,52700,MORTGAGE,2.7,VENTURE,D,29000,8.79,0,0.55,N,5
52,119000,OWN,2.6,DEBTCONSOLIDATION,A,17100,6.04,0,0.14,N,7
24,41800,OWN,8.0,DEBTCONSOLIDATION,C,10800,7.1,0,0.26,N,1
46,77000,RENT,8.4,HOMEIMPROVEMENT,E,45100,8.9,0,0.59,Y,12
56,45400,RENT,3.5,HOMEIMPROVEMENT,A,6900,5.4,0,0.15,N,9
63,180600,RENT,11.9,DEBTCONSOLIDATION,A,40300,6.8,0,0.22,N,9
47,38600,RENT,12.5,VENTURE,C,12000,6.53,0,0.31,N,6
28,74200,MORTGAGE,2.1,EDUCATION,C,23900,8.84,0,0.32,N,5
66,27500,RENT,1.7,HOMEIMPROVEMENT,F,16600,10.61,1,0.6,N,4
58,63700,RENT,5.7,EDUCATION,C,22700,7.28,0,0.36,N,10
30,136400,RENT,2.5,PERSONAL,D,50000,9.31,0,0.37,Y,2
56,33500,OWN,3.3,DEBTCONSOLIDATION,A,2400,5.4,0,0.07,N,1
54,88800,RENT,6.1,MEDICAL,A,19500,5.4,0,0.22,N,6
23,70500,RENT,7.0,PERSONAL,C,8300,10.07,0,0.12,Y,7
27,107500,RENT,2.8,PERSONAL,D,33400,6.99,1,0.31,Y,6
37,40400,RENT,5.9,PERSONAL,C,12800,7.59,0,0.32,N,7
26,53100,OWN,10.0,HOMEIMPROVEMENT,A,5200,6.15,0,0.1,N,4
40,74000,MORTGAGE,9.5,DEBTCONSOLIDATION,B,14800,7.22,0,0.2,Y,3
24,69900,OWN,8.0,MEDICAL,A,9500,5.4,0,0.14,N,8
30,85300,MORTGAGE,6.4,MEDICAL,C,31400,6.11,0,0.37,N,2
42,144000,RENT,1.3,PERSONAL,D,50000,8.63,0,0.35,N,2
58,109400,RENT,14.7,MEDICAL,A,24800,5.74,0,0.23,N,6
46,312900,RENT,6.5,VENTURE,D,25900,9.17,1,0.08,Y,1
43,62200,RENT,14.4,DEBTCONSOLIDATION,B,20000,5.5,0,0.32,N,5
53,121900,RENT,10.4,MEDICAL,C,14500,8.49,0,0.12,Y,4
68,45300,OWN,3.3,PERSONAL,B,8700,7.85,0,0.19,Y,7
58,58500,OWN,4.6,EDUCATION,A,8800,6.35,0,0.15,N,9
48,82100,MORTGAGE,1.2,MEDICAL,B,27500,8.07,0,0.33,N,7
27,66700,RENT,11.0,PERSONAL,E,27000,11.51,1,0.4,Y,9
67,27100,RENT,5.1,HOMEIMPROVEMENT,B,9300,9.57,0,0.34,N,5
58,50000,RENT,2.5,DEBTCONSOLIDATION,C,11000,6.11,0,0.22,N,13
65,80100,MORTGAGE,3.2,VENTURE,D,39100,9.45,1,0.49,N,6
34,110300,RENT,2.9,EDUCATION,D,50000,6.3,1,0.45,N,3
46,249300,RENT,9.4,DEBTCONSOLIDATION,C,47300,5.61,0,0.19,N,1
37,97700,RENT,13.9,PERSONAL,B,41900,6.53,0,0.43,N,6
47,38000,OTHER,13.1,DEBTCONSOLIDATION,A,13500,5.4,0,0.36,N,8
46,161100,RENT,3.0,PERSONAL,A,7900,5.4,0,0.05,N,4
50,129900,RENT,17.2,DEBTCONSOLIDATION,A,10700,5.4,0,0.08,N,8
41,94800,RENT,7.0,DEBTCONSOLIDATION,C,31400,5.52,0,0.33,N,6
23,65700,RENT,2.7,MEDICAL,B,19900,7.37,0,0.3,N,7
21,42800,RENT,2.5,VENTURE,E,10900,8.91,0,0.25,Y,2
60,40300,OTHER,6.1,EDUCATION,B,15600,7.75,0,0.39,N,9
39,29000,RENT,10.2,DEBTCONSOLIDATION,C,16900,5.45,0,0.58,N,12
29,56500,OWN,4.3,PERSONAL,A,12300,6.26,0,0.22,N,6
29,53300,MORTGAGE,8.3,DEBTCONSOLIDATION,A,7300,5.4,0,0.14,N,12
26,18000,RENT,10.0,MEDICAL,C,10800,6.16,0,0.6,N,6
44,81600,OWN,4.4,HOMEIMPROVEMENT,C,13900,7.59,0,0.17,N,2
35,107000,RENT,0.2,MEDICAL,B,27700,7.46,0,0.26,N,12
47,87600,RENT,9.5,HOMEIMPROVEMENT,B,30700,8.27,0,0.35,N,1
42,161600,RENT,2.9,PERSONAL,A,19700,7.66,0,0.12,N,6
49,90700,RENT,12.0,PERSONAL,B,47700,9.29,0,0.53,N,12
44,229600,RENT,7.0,PERSONAL,A,50000,6.55,0,0.22,N,4
47,217200,RENT,4.3,MEDICAL,B,50000,8.45,0,0.23,N,7
30,78800,MORTGAGE,5.5,HOMEIMPROVEMENT,A,20000,5.4,0,0.25,N,8
54,142300,RENT,5.2,DEBTCONSOLIDATION,B,35200,8.18,0,0.25,N,2
58,116600,OWN,9.0,DEBTCONSOLIDATION,B,50000,7.66,0,0.43,N,9
27,53700,OTHER,2.4,PERSONAL,D,32900,7.42,1,0.61,N,10
55,66600,OWN,8.7,DEBTCONSOLIDATION,C,36800,8.33,1,0.55,N,7
51,59900,OWN,1.6,PERSONAL,F,37700,11.57,0,0.63,N,0
65,87800,RENT,1.6,EDUCATION,C,28400,5.67,0,0.32,N,2
23,44100,MORTGAGE,6.0,DEBTCONSOLIDATION,A,12200,5.4,0,0.28,N,6
22,45500,OWN,6.0,PERSONAL,C,24200,8.41,0,0.53,N,6
22,50900,MORTGAGE,6.0,PERSONAL,E,20700,11.4,0,0.41,Y,6
51,102200,MORTGAGE,10.4,DEBTCONSOLIDATION,B,50000,6.26,0,0.49,N,8
34,63900,RENT,9.0,MEDICAL,E,40100,8.56,0,0.63,N,7
36,36300,OTHER,1.4,DEBTCONSOLIDATION,C,14400,7.44,1,0.4,N,3
29,81800,RENT,3.5,EDUCATION,C,6800,6.57,0,0.08,Y,3
60,149000,MORTGAGE,6.5,EDUCATION,C,50000,8.8,1,0.34,N,2
42,66600,MORTGAGE,2.6,MEDICAL,C,18800,6.91,0,0.28,N,3
62,57900,RENT,6.7,DEBTCONSOLIDATION,A,12400,5.4,0,0.21,N,4
64,136200,MORTGAGE,4.2,HOMEIMPROVEMENT,B,39200,5.4,0,0.29,N,5
66,109600,RENT,2.8,PERSONAL,B,23800,8.07,0,0.22,N,5
30,32000,RENT,5.6,DEBTCONSOLIDATION,B,2800,5.4,0,0.09,N,6
53,72500,RENT,1.3,VENTURE,E,38700,9.95,0,0.53,N,12
34,34800,OWN,2.8,MEDICAL,E,18400,9.72,1,0.53,N,3
65,62800,RENT,2.1,DEBTCONSOLIDATION,E,36600,11.32,0,0.58,N,4
30,45100,MORTGAGE,2.6,HOMEIMPROVEMENT,A,1800,6.04,0,0.04,N,5
64,42400,MORTGAGE,8.4,DEBTCONSOLIDATION,A,6100,6.71,0,0.14,N,3
45,142100,MORTGAGE,6.0,MEDICAL,B,41500,6.88,0,0.29,N,7
55,30600,MORTGAGE,2.7,DEBTCONSOLIDATION,D,18900,7.53,0,0.62,N,8
48,38400,RENT,8.7,PERSONAL,A,7000,5.4,0,0.18,N,12
68,63300,MORTGAGE,4.6,VENTURE,A,9200,7.1,0,0.15,N,3
62,38200,RENT,8.7,VENTURE,C,15000,6.78,1,0.39,N,3
41,54400,MORTGAGE,14.1,DEBTCONSOLIDATION,D,22700,6.97,0,0.42,Y,2
51,191300,RENT,12.1,EDUCATION,A,15500,6.53,0,0.08,N,2
54,237500,RENT,7.0,EDUCATION,A,50000,5.4,0,0.21,N,4
45,56200,MORTGAGE,3.1,HOMEIMPROVEMENT,C,23200,7.71,0,0.41,N,4
33,138300,RENT,10.7,PERSONAL,A,4900,5.51,0,0.04,N,17
61,80900,MORTGAGE,4.9,HOMEIMPROVEMENT,A,4100,6.47,0,0.05,N,13
21,69200,RENT,5.0,MEDICAL,C,15300,8.94,0,0.22,N,4
46,57800,OWN,1.2,DEBTCONSOLIDATION,C,32800,8.14,0,0.57,N,8
32,68700,OWN,5.3,DEBTCONSOLIDATION,C,27500,6.33,0,0.4,N,7
32,46900,MORTGAGE,11.9,DEBTCONSOLIDATION,A,9100,5.4,0,0.19,N,6
37,58700,RENT,13.5,MEDICAL,C,30000,7.06,0,0.51,N,2
42,59400,OWN,7.7,DEBTCONSOLIDATION,E,35900,10.4,1,0.6,N,3
41,86000,RENT,14.4,EDUCATION,B,45000,5.5,0,0.52,N,9
64,49200,MORTGAGE,9.4,DEBTCONSOLIDATION,D,28600,7.81,0,0.58,N,5
43,75400,MORTGAGE,4.7,DEBTCONSOLIDATION,B,23000,6.5,0,0.31,N,14
21,70800,OWN,5.0,DEBTCONSOLIDATION,D,39900,9.6,0,0.56,N,5
